drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D03274,hsa3577,10,0.1915462,0.022222,0.386364,3,0.0915498028197009,0.088236052394168,0.094186030268357
D03365,hsa3577,10,0.2107639,0,0.318182,1,0.157797256247488,0.157797256247488,0.157797256247488
D03415,hsa3577,10,0.1001786,0.012987,0.207792,3,0.0883937150434144,0.0837489687409376,0.094665326937091
D03442,hsa3577,10,0.098966,0.01,0.16,2,0.121234235186809,0.109484589998148,0.13298388037547
D03490,hsa3577,10,0.192785,0.068966,0.314286,2,0.0892071478390143,0.0837489687409376,0.094665326937091
D03503,hsa3577,10,0.1302245,0.041667,0.241379,1,0.143591631723548,0.143591631723548,0.143591631723548
D03621,hsa3577,10,0.2467282,0.038462,0.448276,4,0.0603151139350477,0.0531082395616938,0.0683303668857236
D03642,hsa3577,10,0.1950511,0,0.413793,1,0.0698057641899649,0.0698057641899649,0.0698057641899649
D03654,hsa3577,10,0.1994768,0.026316,0.35,1,0.0604635279819588,0.0604635279819588,0.0604635279819588
D03858,hsa3577,10,0.2169757,0.034483,0.451613,3,0.0627174053928324,0.0593583213108147,0.0683303668857236
D03879,hsa3577,10,0.2282089,0.026316,0.375,3,0.0883937150434144,0.0837489687409376,0.094665326937091
D03880,hsa3577,10,0.1293812,0.016129,0.214286,2,0.0892071478390143,0.0837489687409376,0.094665326937091
D03881,hsa3577,10,0.1730611,0.020833,0.285714,2,0.0892071478390143,0.0837489687409376,0.094665326937091
D03966,hsa3577,10,0.0317558,0,0.107143,4,0.0158015025444573,0.0135303018987076,0.0185848933063977
D04006,hsa3577,10,0.2044478,0,0.555556,1,0.104723830142965,0.104723830142965,0.104723830142965
D04034,hsa3577,10,0.1623457,0.033333,0.34,3,0.0915498028197009,0.088236052394168,0.094186030268357
D04040,hsa3577,10,0.1796298,0,0.3,1,0.26358253511038,0.26358253511038,0.26358253511038
D04375,hsa3577,10,0.142305,0,0.2,1,0.0922273257965777,0.0922273257965777,0.0922273257965777
D04625,hsa3577,10,0.2092085,0.043478,0.3,1,0.0837489687409376,0.0837489687409376,0.0837489687409376
D04716,hsa3577,10,0.2390587,0.04878,0.454545,1,0.21099992550488,0.21099992550488,0.21099992550488
D04979,hsa3577,10,0.2459521,0,0.482759,1,0.0531082395616938,0.0531082395616938,0.0531082395616938
D05113,hsa3577,10,0.1403022,0,0.272727,1,0.21099992550488,0.21099992550488,0.21099992550488
D05129,hsa3577,10,0.1860337,0,0.30303,4,0.120474999551821,0.0295588920888586,0.201348565371481
D05246,hsa3577,10,0.211692,0.025641,0.375,1,0.26358253511038,0.26358253511038,0.26358253511038
D05312,hsa3577,10,0.1813171,0,0.290323,3,0.205476588923073,0.198255023171422,0.21099992550488
D05341,hsa3577,10,0.0437523,0,0.125,1,0.100107778639534,0.100107778639534,0.100107778639534
D05740,hsa3577,10,0.1545038,0,0.307692,2,0.0977370333065575,0.089090115811218,0.106383950801897
D05792,hsa3577,10,0.1684973,0,0.3,1,0.094665326937091,0.094665326937091,0.094665326937091
D05938,hsa3577,10,0.2373678,0,0.441176,1,0.21099992550488,0.21099992550488,0.21099992550488
D06056,hsa3577,10,0.2022209,0,0.333333,1,0.130215431007819,0.130215431007819,0.130215431007819
D06396,hsa3577,10,0.1752547,0.035714,0.258065,1,0.130215431007819,0.130215431007819,0.130215431007819
D00049,hsa4543,1,0.227273,0.227273,0.227273,1,0.128814573671667,0.128814573671667,0.128814573671667
D00059,hsa4543,1,0.230769,0.230769,0.230769,2,0.120416891895002,0.110289663326726,0.130544120463277
D00079,hsa4543,1,0.075,0.075,0.075,1,0.0684329884197531,0.0684329884197531,0.0684329884197531
D00094,hsa4543,1,0.052632,0.052632,0.052632,1,0.0233808670979788,0.0233808670979788,0.0233808670979788
D00095,hsa4543,1,0.347826,0.347826,0.347826,3,0.123957862517948,0.112075994256381,0.134789061478214
D00106,hsa4543,1,0.075,0.075,0.075,1,0.0903641031419126,0.0903641031419126,0.0903641031419126
D00110,hsa4543,1,0.212121,0.212121,0.212121,3,0.130631974795594,0.110289663326726,0.165420697403217
D00113,hsa4543,1,0.21875,0.21875,0.21875,5,0.089193066129781,0.086081235779888,0.0933876193217356
D00136,hsa4543,1,0.333333,0.333333,0.333333,4,0.118771124190226,0.109823840322361,0.130544120463277
D00139,hsa4543,1,0.307692,0.307692,0.307692,1,0.138805341566376,0.138805341566376,0.138805341566376
D00180,hsa4543,1,0.075,0.075,0.075,3,0.0629772725111163,0.0552928460776002,0.0684329884197531
D00225,hsa4543,1,0.290323,0.290323,0.290323,1,0.138805341566376,0.138805341566376,0.138805341566376
D00227,hsa4543,1,0.2,0.2,0.2,3,0.143702538933924,0.140456778606515,0.146851765781947
D00232,hsa4543,1,0.114286,0.114286,0.114286,3,0.088525138768069,0.086081235779888,0.0933876193217356
D00234,hsa4543,1,0.3,0.3,0.3,3,0.0909526356327893,0.0815790954990184,0.0969440596292856
D00235,hsa4543,1,0.37037,0.37037,0.37037,2,0.123432527867298,0.112075994256381,0.134789061478214
D00241,hsa4543,1,0.230769,0.230769,0.230769,1,0.0162198645102583,0.0162198645102583,0.0162198645102583
D00255,hsa4543,1,0.333333,0.333333,0.333333,8,0.123719837818712,0.109823840322361,0.143109535473728
D00270,hsa4543,1,0.444444,0.444444,0.444444,7,0.116732640162762,0.109823840322361,0.130544120463277
D00274,hsa4543,1,0.351351,0.351351,0.351351,3,0.107691681379424,0.0861065612025835,0.143580863613954
D00281,hsa4543,1,0.230769,0.230769,0.230769,6,0.118214756814095,0.109504429543194,0.129143050199511
D00283,hsa4543,1,0.28125,0.28125,0.28125,25,0.111673757216324,0.0815790954990184,0.143580863613954
D00295,hsa4543,1,0.25,0.25,0.25,1,0.163320179666597,0.163320179666597,0.163320179666597
D00300,hsa4543,1,0.423077,0.423077,0.423077,3,0.0909526356327893,0.0815790954990184,0.0969440596292856
D00301,hsa4543,1,0.161765,0.161765,0.161765,1,0.180364763862169,0.180364763862169,0.180364763862169
D00306,hsa4543,1,0.28125,0.28125,0.28125,1,0.0902236828805345,0.0902236828805345,0.0902236828805345
D00318,hsa4543,1,0.151515,0.151515,0.151515,3,0.113947778264967,0.0815790954990184,0.163320179666597
D00332,hsa4543,1,0.034483,0.034483,0.034483,2,0.128337803052154,0.109823840322361,0.146851765781947
D00336,hsa4543,1,0.378378,0.378378,0.378378,1,0.0720045815143397,0.0720045815143397,0.0720045815143397
D00356,hsa4543,1,0.225,0.225,0.225,1,0.0529811492005144,0.0529811492005144,0.0529811492005144
D00364,hsa4543,1,0.25,0.25,0.25,1,0.094334751770064,0.094334751770064,0.094334751770064
D00371,hsa4543,1,0.291667,0.291667,0.291667,1,0.150743357264071,0.150743357264071,0.150743357264071
D00380,hsa4543,1,0.44,0.44,0.44,1,0.138805341566376,0.138805341566376,0.138805341566376
D00394,hsa4543,1,0.37931,0.37931,0.37931,1,0.138805341566376,0.138805341566376,0.138805341566376
D00397,hsa4543,1,0.444444,0.444444,0.444444,3,0.0905592995330737,0.0861065612025835,0.0933876193217356
D00400,hsa4543,1,0.315789,0.315789,0.315789,1,0.147397023385213,0.147397023385213,0.147397023385213
D00410,hsa4543,1,0.458333,0.458333,0.458333,1,0.138805341566376,0.138805341566376,0.138805341566376
D00411,hsa4543,1,0.282609,0.282609,0.282609,4,0.100638135880652,0.0722210794288206,0.115735932276459
D00415,hsa4543,1,0.444444,0.444444,0.444444,2,0.115580891676219,0.108099162983272,0.123062620369165
D00419,hsa4543,1,0.097561,0.097561,0.097561,2,0.0661461670283862,0.0652059830359955,0.0670863510207769
D00422,hsa4543,1,0.3,0.3,0.3,1,0.163320179666597,0.163320179666597,0.163320179666597
D00426,hsa4543,1,0.230769,0.230769,0.230769,4,0.121583319952324,0.114903981108708,0.129143050199511
D00432,hsa4543,1,0.333333,0.333333,0.333333,3,0.129991530402774,0.112075994256381,0.143109535473728
D00437,hsa4543,1,0.194444,0.194444,0.194444,9,0.125396004901786,0.109823840322361,0.143109535473728
D00440,hsa4543,1,0.258065,0.258065,0.258065,1,0.163320179666597,0.163320179666597,0.163320179666597
D00442,hsa4543,1,0.155844,0.155844,0.155844,2,0.163831146483587,0.152262909297793,0.175399383669382
D00443,hsa4543,1,0.093023,0.093023,0.093023,1,0.147397023385213,0.147397023385213,0.147397023385213
D00451,hsa4543,1,0.461538,0.461538,0.461538,11,0.113940089541727,0.0961448992458532,0.143580863613954
D00454,hsa4543,1,0.290323,0.290323,0.290323,22,0.110240203227895,0.086081235779888,0.143109535473728
D00465,hsa4543,1,0.222222,0.222222,0.222222,2,0.0897470902621595,0.0861065612025835,0.0933876193217356
D00480,hsa4543,1,0.392857,0.392857,0.392857,1,0.094334751770064,0.094334751770064,0.094334751770064
D00483,hsa4543,1,0.52,0.52,0.52,3,0.129991530402774,0.112075994256381,0.143109535473728
D00493,hsa4543,1,0.34375,0.34375,0.34375,6,0.113851403378102,0.094334751770064,0.130544120463277
D00494,hsa4543,1,0.407407,0.407407,0.407407,11,0.0990254428125916,0.0815790954990184,0.130544120463277
D00498,hsa4543,1,0.3,0.3,0.3,1,0.180364763862169,0.180364763862169,0.180364763862169
D00499,hsa4543,1,0.133333,0.133333,0.133333,1,0.13502673281269,0.13502673281269,0.13502673281269
D00503,hsa4543,1,0.285714,0.285714,0.285714,4,0.120506969816523,0.110289663326726,0.130544120463277
D00509,hsa4543,1,0.333333,0.333333,0.333333,6,0.118214756814095,0.109504429543194,0.129143050199511
D00513,hsa4543,1,0.44,0.44,0.44,19,0.118057878289931,0.0961448992458532,0.143580863613954
D00514,hsa4543,1,0.375,0.375,0.375,1,0.109823840322361,0.109823840322361,0.109823840322361
D00520,hsa4543,1,0.275,0.275,0.275,1,0.094334751770064,0.094334751770064,0.094334751770064
D00521,hsa4543,1,0.261905,0.261905,0.261905,1,0.094334751770064,0.094334751770064,0.094334751770064
D00522,hsa4543,1,0.275,0.275,0.275,1,0.147397023385213,0.147397023385213,0.147397023385213
D00523,hsa4543,1,0.25,0.25,0.25,1,0.147397023385213,0.147397023385213,0.147397023385213
D00524,hsa4543,1,0.16,0.16,0.16,3,0.10484030444567,0.0861065612025835,0.13502673281269
D00525,hsa4543,1,0.222222,0.222222,0.222222,1,0.0861065612025835,0.0861065612025835,0.0861065612025835
D00528,hsa4543,1,0.28,0.28,0.28,14,0.117224823937316,0.0701723220381381,0.150743357264071
D00540,hsa4543,1,0.2,0.2,0.2,2,0.0897470902621595,0.0861065612025835,0.0933876193217356
D00542,hsa4543,1,0,0,0,1,0.138805341566376,0.138805341566376,0.138805341566376
D00559,hsa4543,1,0.206897,0.206897,0.206897,1,0.11618556365684,0.11618556365684,0.11618556365684
D00560,hsa4543,1,0.209302,0.209302,0.209302,5,0.129401153994888,0.110289663326726,0.173136082584598
D00563,hsa4543,1,0.310345,0.310345,0.310345,4,0.114937351962757,0.109823840322361,0.118530972318426
D00574,hsa4543,1,0.206897,0.206897,0.206897,1,0.138805341566376,0.138805341566376,0.138805341566376
D00598,hsa4543,1,0.28125,0.28125,0.28125,2,0.123432527867298,0.112075994256381,0.134789061478214
D00601,hsa4543,1,0.222222,0.222222,0.222222,2,0.123432527867298,0.112075994256381,0.134789061478214
D00604,hsa4543,1,0.222222,0.222222,0.222222,4,0.113784239716452,0.109504429543194,0.118530972318426
D00606,hsa4543,1,0.36,0.36,0.36,3,0.11261974739466,0.109504429543194,0.118530972318426
D00607,hsa4543,1,0.039216,0.039216,0.039216,6,0.118214756814095,0.109504429543194,0.129143050199511
D00609,hsa4543,1,0.305556,0.305556,0.305556,6,0.118214756814095,0.109504429543194,0.129143050199511
D00613,hsa4543,1,0.222222,0.222222,0.222222,5,0.112999849090741,0.109504429543194,0.118530972318426
D00627,hsa4543,1,0.212766,0.212766,0.212766,1,0.147397023385213,0.147397023385213,0.147397023385213
D00632,hsa4543,1,0.413793,0.413793,0.413793,2,0.123432527867298,0.112075994256381,0.134789061478214
D00635,hsa4543,1,0.230769,0.230769,0.230769,2,0.123432527867298,0.112075994256381,0.134789061478214
D00645,hsa4543,1,0.354839,0.354839,0.354839,2,0.123432527867298,0.112075994256381,0.134789061478214
D00646,hsa4543,1,0.4,0.4,0.4,2,0.0897470902621595,0.0861065612025835,0.0933876193217356
D00665,hsa4543,1,0.323529,0.323529,0.323529,1,0.094334751770064,0.094334751770064,0.094334751770064
D00666,hsa4543,1,0.282051,0.282051,0.282051,1,0.094334751770064,0.094334751770064,0.094334751770064
D00673,hsa4543,1,0.290323,0.290323,0.290323,1,0.163320179666597,0.163320179666597,0.163320179666597
D00674,hsa4543,1,0.354839,0.354839,0.354839,1,0.0963777560154821,0.0963777560154821,0.0963777560154821
D00675,hsa4543,1,0.342857,0.342857,0.342857,2,0.115580891676219,0.108099162983272,0.123062620369165
D00676,hsa4543,1,0.352941,0.352941,0.352941,3,0.109179846455973,0.0963777560154821,0.123062620369165
D00682,hsa4543,1,0.083333,0.083333,0.083333,1,0.0552928460776002,0.0552928460776002,0.0552928460776002
D00683,hsa4543,1,0.266667,0.266667,0.266667,1,0.134789061478214,0.134789061478214,0.134789061478214
D00684,hsa4543,1,0.266667,0.266667,0.266667,1,0.134789061478214,0.134789061478214,0.134789061478214
D00687,hsa4543,1,0.215686,0.215686,0.215686,1,0.134789061478214,0.134789061478214,0.134789061478214
D00688,hsa4543,1,0.25,0.25,0.25,1,0.134789061478214,0.134789061478214,0.134789061478214
D00715,hsa4543,1,0.235294,0.235294,0.235294,1,0.0861065612025835,0.0861065612025835,0.0861065612025835
D00726,hsa4543,1,0.461538,0.461538,0.461538,15,0.114746930872959,0.0861065612025835,0.143580863613954
D00760,hsa4543,1,0.13253,0.13253,0.13253,1,0.0933876193217356,0.0933876193217356,0.0933876193217356
D00765,hsa4543,1,0.055556,0.055556,0.055556,1,0.0933876193217356,0.0933876193217356,0.0933876193217356
D00769,hsa4543,1,0.257143,0.257143,0.257143,1,0.0903641031419126,0.0903641031419126,0.0903641031419126
D00775,hsa4543,1,0.269231,0.269231,0.269231,8,0.0172626320231263,0.0137627786650732,0.0200334540947359
D00779,hsa4543,1,0.205882,0.205882,0.205882,2,0.0897470902621595,0.0861065612025835,0.0933876193217356
D00780,hsa4543,1,0.2,0.2,0.2,1,0.130544120463277,0.130544120463277,0.130544120463277
D00790,hsa4543,1,0.444444,0.444444,0.444444,2,0.120416891895002,0.110289663326726,0.130544120463277
D00837,hsa4543,1,0.155556,0.155556,0.155556,2,0.172892730632693,0.165420697403217,0.180364763862169
D00838,hsa4543,1,0.241379,0.241379,0.241379,2,0.172892730632693,0.165420697403217,0.180364763862169
D00845,hsa4543,1,0.288889,0.288889,0.288889,1,0.180364763862169,0.180364763862169,0.180364763862169
D00954,hsa4543,1,0.025,0.025,0.025,1,0.12500853181925,0.12500853181925,0.12500853181925
D00965,hsa4543,1,0.25,0.25,0.25,1,0.12500853181925,0.12500853181925,0.12500853181925
D00987,hsa4543,1,0.307692,0.307692,0.307692,1,0.130544120463277,0.130544120463277,0.130544120463277
D00996,hsa4543,1,0.333333,0.333333,0.333333,9,0.122140348010321,0.109504429543194,0.143109535473728
D01020,hsa4543,1,0.36,0.36,0.36,3,0.12380976623353,0.117277716681828,0.129143050199511
D01022,hsa4543,1,0.225806,0.225806,0.225806,6,0.118214756814095,0.109504429543194,0.129143050199511
D01024,hsa4543,1,0.382353,0.382353,0.382353,3,0.12380976623353,0.117277716681828,0.129143050199511
D01051,hsa4543,1,0.305556,0.305556,0.305556,6,0.119810483235226,0.100719441219818,0.13181017838224
D01071,hsa4543,1,0.060606,0.060606,0.060606,1,0.138805341566376,0.138805341566376,0.138805341566376
D01103,hsa4543,1,0.2,0.2,0.2,1,0.0861065612025835,0.0861065612025835,0.0861065612025835
D01118,hsa4543,1,0.366667,0.366667,0.366667,1,0.0861065612025835,0.0861065612025835,0.0861065612025835
D01126,hsa4543,1,0.107143,0.107143,0.107143,1,0.0176801780755054,0.0176801780755054,0.0176801780755054
D01164,hsa4543,1,0.297297,0.297297,0.297297,6,0.115810910244134,0.100719441219818,0.130544120463277
D01227,hsa4543,1,0.26087,0.26087,0.26087,2,0.11968774272559,0.109011129886047,0.130364355565132
D01236,hsa4543,1,0.23913,0.23913,0.23913,2,0.0982497865667328,0.097555515778201,0.0989440573552647
D01242,hsa4543,1,0.268293,0.268293,0.268293,1,0.094334751770064,0.094334751770064,0.094334751770064
D01269,hsa4543,1,0.204545,0.204545,0.204545,1,0.0861065612025835,0.0861065612025835,0.0861065612025835
D01295,hsa4543,1,0.243243,0.243243,0.243243,5,0.113640887831981,0.094334751770064,0.130544120463277
D01297,hsa4543,1,0.314286,0.314286,0.314286,1,0.0861065612025835,0.0861065612025835,0.0861065612025835
D01324,hsa4543,1,0.28125,0.28125,0.28125,1,0.094334751770064,0.094334751770064,0.094334751770064
D01332,hsa4543,1,0.230769,0.230769,0.230769,1,0.094334751770064,0.094334751770064,0.094334751770064
D01346,hsa4543,1,0.333333,0.333333,0.333333,1,0.0193895075887453,0.0193895075887453,0.0193895075887453
D01352,hsa4543,1,0.0625,0.0625,0.0625,2,0.0607070688101337,0.0529811492005144,0.0684329884197531
D01358,hsa4543,1,0.3,0.3,0.3,4,0.121583319952324,0.114903981108708,0.129143050199511
D01386,hsa4543,1,0.291667,0.291667,0.291667,1,0.134789061478214,0.134789061478214,0.134789061478214
D01390,hsa4543,1,0.416667,0.416667,0.416667,3,0.129991530402774,0.112075994256381,0.143109535473728
D01441,hsa4543,1,0.276596,0.276596,0.276596,1,0.0847958255301156,0.0847958255301156,0.0847958255301156
D01454,hsa4543,1,0.37037,0.37037,0.37037,3,0.129991530402774,0.112075994256381,0.143109535473728
D01462,hsa4543,1,0.275,0.275,0.275,1,0.130544120463277,0.130544120463277,0.130544120463277
D01603,hsa4543,1,0.307692,0.307692,0.307692,6,0.118214756814095,0.109504429543194,0.129143050199511
D01652,hsa4543,1,0.25641,0.25641,0.25641,1,0.100391556527492,0.100391556527492,0.100391556527492
D01692,hsa4543,1,0.342857,0.342857,0.342857,1,0.12500853181925,0.12500853181925,0.12500853181925
D01699,hsa4543,1,0.275,0.275,0.275,1,0.086081235779888,0.086081235779888,0.086081235779888
D01712,hsa4543,1,0.241379,0.241379,0.241379,2,0.143654272194231,0.140456778606515,0.146851765781947
D01713,hsa4543,1,0.266667,0.266667,0.266667,8,0.121542877985843,0.094334751770064,0.163320179666597
D01717,hsa4543,1,0.219512,0.219512,0.219512,2,0.0868294415258253,0.0793241312815866,0.094334751770064
D01745,hsa4543,1,0.263158,0.263158,0.263158,1,0.130544120463277,0.130544120463277,0.130544120463277
D01782,hsa4543,1,0.322581,0.322581,0.322581,1,0.094334751770064,0.094334751770064,0.094334751770064
D01828,hsa4543,1,0.333333,0.333333,0.333333,1,0.109913506259418,0.109913506259418,0.109913506259418
D01871,hsa4543,1,0.3125,0.3125,0.3125,5,0.089193066129781,0.086081235779888,0.0933876193217356
D01891,hsa4543,1,0.205128,0.205128,0.205128,1,0.0670863510207769,0.0670863510207769,0.0670863510207769
D01925,hsa4543,1,0.186047,0.186047,0.186047,1,0.143131098230755,0.143131098230755,0.143131098230755
D01964,hsa4543,1,0.204545,0.204545,0.204545,1,0.0529811492005144,0.0529811492005144,0.0529811492005144
D01965,hsa4543,1,0.292683,0.292683,0.292683,3,0.12380976623353,0.117277716681828,0.129143050199511
D01973,hsa4543,1,0.277778,0.277778,0.277778,7,0.114829118028416,0.0963777560154821,0.13181017838224
D01994,hsa4543,1,0.24,0.24,0.24,1,0.143580863613954,0.143580863613954,0.143580863613954
D02007,hsa4543,1,0.145833,0.145833,0.145833,1,0.143131098230755,0.143131098230755,0.143131098230755
D02066,hsa4543,1,0.27907,0.27907,0.27907,3,0.129991530402774,0.112075994256381,0.143109535473728
D02070,hsa4543,1,0.212121,0.212121,0.212121,5,0.089193066129781,0.086081235779888,0.0933876193217356
D02076,hsa4543,1,0.184211,0.184211,0.184211,3,0.11261974739466,0.109504429543194,0.118530972318426
D02082,hsa4543,1,0.261905,0.261905,0.261905,1,0.147397023385213,0.147397023385213,0.147397023385213
D02147,hsa4543,1,0.4,0.4,0.4,1,0.134789061478214,0.134789061478214,0.134789061478214
D02149,hsa4543,1,0.242424,0.242424,0.242424,9,0.122140348010321,0.109504429543194,0.143109535473728
D02150,hsa4543,1,0.416667,0.416667,0.416667,3,0.129991530402774,0.112075994256381,0.143109535473728
D02234,hsa4543,1,0.175439,0.175439,0.175439,3,0.12380976623353,0.117277716681828,0.129143050199511
D02237,hsa4543,1,0.0625,0.0625,0.0625,6,0.118214756814095,0.109504429543194,0.129143050199511
D02250,hsa4543,1,0.141176,0.141176,0.141176,3,0.162812942999347,0.145321002273626,0.175399383669382
D02278,hsa4543,1,0.103448,0.103448,0.103448,1,0.0176801780755054,0.0176801780755054,0.0176801780755054
D02279,hsa4543,1,0.074074,0.074074,0.074074,1,0.0176801780755054,0.0176801780755054,0.0176801780755054
D02327,hsa4543,1,0.314286,0.314286,0.314286,2,0.0902206564863237,0.0861065612025835,0.094334751770064
D02338,hsa4543,1,0.354839,0.354839,0.354839,3,0.129991530402774,0.112075994256381,0.143109535473728
D02340,hsa4543,1,0.28125,0.28125,0.28125,3,0.120544555076275,0.114903981108708,0.130544120463277
D02342,hsa4543,1,0.28125,0.28125,0.28125,2,0.123432527867298,0.112075994256381,0.134789061478214
D02349,hsa4543,1,0.30303,0.30303,0.30303,1,0.109823840322361,0.109823840322361,0.109823840322361
D02354,hsa4543,1,0.363636,0.363636,0.363636,11,0.100576815056208,0.086081235779888,0.130544120463277
D02356,hsa4543,1,0.307692,0.307692,0.307692,7,0.111325470266528,0.0861065612025835,0.129143050199511
D02357,hsa4543,1,0.333333,0.333333,0.333333,1,0.114903981108708,0.114903981108708,0.114903981108708
D02358,hsa4543,1,0.37037,0.37037,0.37037,1,0.112075994256381,0.112075994256381,0.112075994256381
D02359,hsa4543,1,0.444444,0.444444,0.444444,1,0.134789061478214,0.134789061478214,0.134789061478214
D02361,hsa4543,1,0.4,0.4,0.4,14,0.105555304594206,0.086081235779888,0.130544120463277
D02374,hsa4543,1,0.25,0.25,0.25,3,0.129991530402774,0.112075994256381,0.143109535473728
D02566,hsa4543,1,0.344828,0.344828,0.344828,4,0.0994666096794045,0.0815790954990184,0.12500853181925
D02588,hsa4543,1,0.210526,0.210526,0.210526,1,0.143131098230755,0.143131098230755,0.143131098230755
D02614,hsa4543,1,0.464286,0.464286,0.464286,1,0.112075994256381,0.112075994256381,0.112075994256381
D02671,hsa4543,1,0.375,0.375,0.375,5,0.11775473369971,0.110289663326726,0.130544120463277
D02721,hsa4543,1,0.1,0.1,0.1,2,0.0618629172486766,0.0552928460776002,0.0684329884197531
D02725,hsa4543,1,0.25,0.25,0.25,2,0.0611895985491885,0.0552928460776002,0.0670863510207769
D02826,hsa4543,1,0.235294,0.235294,0.235294,2,0.115580891676219,0.108099162983272,0.123062620369165
D02884,hsa4543,1,0.275862,0.275862,0.275862,2,0.143654272194231,0.140456778606515,0.146851765781947
D02910,hsa4543,1,0.324324,0.324324,0.324324,2,0.118542263037816,0.112075994256381,0.12500853181925
D03165,hsa4543,1,0.22,0.22,0.22,1,0.130544120463277,0.130544120463277,0.130544120463277
D03187,hsa4543,1,0.093023,0.093023,0.093023,1,0.0652059830359955,0.0652059830359955,0.0652059830359955
D03210,hsa4543,1,0.285714,0.285714,0.285714,1,0.125455972591774,0.125455972591774,0.125455972591774
D03274,hsa4543,1,0.295455,0.295455,0.295455,3,0.11261974739466,0.109504429543194,0.118530972318426
D03365,hsa4543,1,0.25,0.25,0.25,1,0.13502673281269,0.13502673281269,0.13502673281269
D03415,hsa4543,1,0.171053,0.171053,0.171053,3,0.129991530402774,0.112075994256381,0.143109535473728
D03442,hsa4543,1,0.12,0.12,0.12,2,0.122777337712823,0.114458679014507,0.131095996411139
D03490,hsa4543,1,0.272727,0.272727,0.272727,2,0.123432527867298,0.112075994256381,0.134789061478214
D03503,hsa4543,1,0.241379,0.241379,0.241379,1,0.163320179666597,0.163320179666597,0.163320179666597
D03621,hsa4543,1,0.310345,0.310345,0.310345,4,0.0899775420185678,0.086081235779888,0.094334751770064
D03642,hsa4543,1,0.366667,0.366667,0.366667,1,0.0720045815143397,0.0720045815143397,0.0720045815143397
D03654,hsa4543,1,0.282051,0.282051,0.282051,1,0.086081235779888,0.086081235779888,0.086081235779888
D03858,hsa4543,1,0.28125,0.28125,0.28125,3,0.088525138768069,0.086081235779888,0.0933876193217356
D03879,hsa4543,1,0.428571,0.428571,0.428571,3,0.129991530402774,0.112075994256381,0.143109535473728
D03880,hsa4543,1,0.230769,0.230769,0.230769,2,0.123432527867298,0.112075994256381,0.134789061478214
D03881,hsa4543,1,0.315789,0.315789,0.315789,2,0.123432527867298,0.112075994256381,0.134789061478214
D03966,hsa4543,1,0,0,0,4,0.0174102815796577,0.0145509508608187,0.0200334540947359
D04006,hsa4543,1,0.28,0.28,0.28,1,0.150743357264071,0.150743357264071,0.150743357264071
D04034,hsa4543,1,0.235294,0.235294,0.235294,3,0.11261974739466,0.109504429543194,0.118530972318426
D04040,hsa4543,1,0.263158,0.263158,0.263158,1,0.147397023385213,0.147397023385213,0.147397023385213
D04375,hsa4543,1,0.28,0.28,0.28,1,0.109823840322361,0.109823840322361,0.109823840322361
D04625,hsa4543,1,0.4,0.4,0.4,1,0.112075994256381,0.112075994256381,0.112075994256381
D04716,hsa4543,1,0.333333,0.333333,0.333333,1,0.180364763862169,0.180364763862169,0.180364763862169
D04979,hsa4543,1,0.344828,0.344828,0.344828,1,0.094334751770064,0.094334751770064,0.094334751770064
D05113,hsa4543,1,0.162162,0.162162,0.162162,1,0.180364763862169,0.180364763862169,0.180364763862169
D05129,hsa4543,1,0.285714,0.285714,0.285714,4,0.0914022351429152,0.0456247502657198,0.115735932276459
D05246,hsa4543,1,0.275,0.275,0.275,1,0.147397023385213,0.147397023385213,0.147397023385213
D05312,hsa4543,1,0.242424,0.242424,0.242424,3,0.172973847949995,0.165420697403217,0.180364763862169
D05341,hsa4543,1,0.090909,0.090909,0.090909,1,0.16178207444497,0.16178207444497,0.16178207444497
D05740,hsa4543,1,0.230769,0.230769,0.230769,2,0.115580891676219,0.108099162983272,0.123062620369165
D05792,hsa4543,1,0.297297,0.297297,0.297297,1,0.134789061478214,0.134789061478214,0.134789061478214
D05938,hsa4543,1,0.40625,0.40625,0.40625,1,0.180364763862169,0.180364763862169,0.180364763862169
D06056,hsa4543,1,0.481481,0.481481,0.481481,1,0.143580863613954,0.143580863613954,0.143580863613954
D06396,hsa4543,1,0.333333,0.333333,0.333333,1,0.143580863613954,0.143580863613954,0.143580863613954
D00049,hsa4985,2,0.103006,0.102564,0.103448,1,0.157980978678628,0.157980978678628,0.157980978678628
D00059,hsa4985,2,0.163491,0.15625,0.170732,2,0.110150945675419,0.0932154035972449,0.127086487753593
D00079,hsa4985,2,0.138736,0.134615,0.142857,1,0.0478236366886554,0.0478236366886554,0.0478236366886554
D00094,hsa4985,2,0.0810185,0.037037,0.125,1,0.0218111095964235,0.0218111095964235,0.0218111095964235
D00095,hsa4985,2,0.2081895,0.175,0.241379,3,0.136473280878069,0.116923638355316,0.15178798357793
D00106,hsa4985,2,0.138736,0.134615,0.142857,1,0.154671625302894,0.154671625302894,0.154671625302894
D00110,hsa4985,2,0.2386015,0.191489,0.285714,3,0.259768955947273,0.0965183688856383,0.555702011202589
D00113,hsa4985,2,0.272059,0.25,0.294118,5,0.0893282729589958,0.0785059407084911,0.0961469202168242
D00136,hsa4985,2,0.4019735,0.225,0.578947,4,0.0988978758918156,0.0932154035972449,0.107762963570582
D00139,hsa4985,2,0.219131,0.21875,0.219512,1,0.207174818092918,0.207174818092918,0.207174818092918
