drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D00443,hsa5241,10,0.4827506,0.333333,0.677419,1,0.230991199722466,0.230991199722466,0.230991199722466
D00462,hsa5241,10,0.4122201,0.266667,0.5,1,0.254715034157448,0.254715034157448,0.254715034157448
D00506,hsa5241,10,0.1198054,0.046512,0.195122,1,0.0926007835506728,0.0926007835506728,0.0926007835506728
D00554,hsa5241,10,0.3861814,0.282051,0.517241,1,0.129516860347121,0.129516860347121,0.129516860347121
D00565,hsa5241,10,0.0986589,0.021277,0.22449,1,0.0592770028809637,0.0592770028809637,0.0592770028809637
D00577,hsa5241,10,0.0791267,0.043478,0.209302,5,0.13538698436002,0.129516860347121,0.142383357449572
D00586,hsa5241,10,0.0805254,0.02439,0.2,1,0.254715034157448,0.254715034157448,0.254715034157448
D00596,hsa5241,10,0.0861593,0.033898,0.181818,1,0.0697549037809539,0.0697549037809539,0.0697549037809539
D00627,hsa5241,10,0.0578483,0.016667,0.145161,1,0.0697549037809539,0.0697549037809539,0.0697549037809539
D00730,hsa5241,10,0.0840691,0.027778,0.195122,1,0.0663300763081153,0.0663300763081153,0.0663300763081153
D00898,hsa5241,10,0.0712607,0.043478,0.209302,1,0.129516860347121,0.129516860347121,0.129516860347121
D00930,hsa5241,10,0.3016469,0.226415,0.358974,1,0.0600288410213121,0.0600288410213121,0.0600288410213121
D00956,hsa5241,10,0.4643139,0.358974,0.529412,1,0.254715034157448,0.254715034157448,0.254715034157448
D00961,hsa5241,10,0.0797253,0.036364,0.173077,1,0.254715034157448,0.254715034157448,0.254715034157448
D00962,hsa5241,10,0.057055,0.029412,0.138462,1,0.129516860347121,0.129516860347121,0.129516860347121
D00965,hsa5241,10,0.0976831,0.022727,0.2,1,0.254715034157448,0.254715034157448,0.254715034157448
D01115,hsa5241,10,0.414848,0.325,0.487179,1,0.230991199722466,0.230991199722466,0.230991199722466
D01132,hsa5241,10,0.1546386,0.116279,0.23913,7,0.078486934708231,0.0358803449581123,0.10415882731011
D01161,hsa5241,10,0.1984265,0.169492,0.237288,2,0.130356672908692,0.129516860347121,0.131196485470263
D01387,hsa5241,10,0.382268,0.282609,0.613636,1,0.257273185997517,0.257273185997517,0.257273185997517
D01441,hsa5241,10,0.1271829,0.083333,0.213115,1,0.0578200426536533,0.0578200426536533,0.0578200426536533
D01689,hsa5241,10,0.4186862,0.309524,0.595238,1,0.257273185997517,0.257273185997517,0.257273185997517
D02217,hsa5241,10,0.1209235,0.067797,0.196429,2,0.130356672908692,0.129516860347121,0.131196485470263
D04066,hsa5241,10,0.2959491,0.238095,0.361702,2,0.130356672908692,0.129516860347121,0.131196485470263
D05341,hsa5241,10,0.0333555,0.020408,0.051282,1,0.097153782604896,0.097153782604896,0.097153782604896
D00040,hsa5465,2,0.088669,0.073171,0.104167,1,0.16545072083858,0.16545072083858,0.16545072083858
D00066,hsa5465,2,0.087121,0.083333,0.090909,2,0.0760593044220979,0.0592770028809637,0.0928416059632321
D00067,hsa5465,2,0.176923,0.153846,0.2,1,0.0928416059632321,0.0928416059632321,0.0928416059632321
D00075,hsa5465,2,0.051299,0.045455,0.057143,1,0.0614301755419609,0.0614301755419609,0.0614301755419609
D00088,hsa5465,2,0.0810145,0.076923,0.085106,1,0.0770235782318696,0.0770235782318696,0.0770235782318696
D00094,hsa5465,2,0.0893685,0.085714,0.093023,9,0.146548691865194,0.0273345843851285,0.212327748029733
D00105,hsa5465,2,0.176923,0.153846,0.2,2,0.0944794532608107,0.0928416059632321,0.0961173005583893
D00129,hsa5465,2,0.097619,0.095238,0.1,1,0.1632571018396,0.1632571018396,0.1632571018396
D00143,hsa5465,2,0.087121,0.083333,0.090909,1,0.146106237092178,0.146106237092178,0.146106237092178
D00163,hsa5465,2,0.077402,0.073171,0.081633,1,0.152315629337298,0.152315629337298,0.152315629337298
D00182,hsa5465,2,0.024383,0.021739,0.027027,1,0.0592770028809637,0.0592770028809637,0.0592770028809637
D00187,hsa5465,2,0.086735,0.071429,0.102041,1,0.1632571018396,0.1632571018396,0.1632571018396
D00188,hsa5465,2,0.088669,0.073171,0.104167,1,0.1632571018396,0.1632571018396,0.1632571018396
D00211,hsa5465,2,0.135044,0.119403,0.150685,1,0.146106237092178,0.146106237092178,0.146106237092178
D00246,hsa5465,2,0.095531,0.093023,0.098039,1,0.0770235782318696,0.0770235782318696,0.0770235782318696
D00299,hsa5465,2,0.086735,0.071429,0.102041,1,0.1632571018396,0.1632571018396,0.1632571018396
D00312,hsa5465,2,0.1843365,0.162791,0.205882,1,0.0928416059632321,0.0928416059632321,0.0928416059632321
D00316,hsa5465,2,0.3149195,0.275,0.354839,6,0.162005789421856,0.0320060487928147,0.212327748029733
D00327,hsa5465,2,0.1,0.088889,0.111111,2,0.0771358907525965,0.0614301755419609,0.0928416059632321
D00348,hsa5465,2,0.0893685,0.085714,0.093023,1,0.201525923974561,0.201525923974561,0.201525923974561
D00443,hsa5465,2,0.0757145,0.071429,0.08,1,0.0699413282975481,0.0699413282975481,0.0699413282975481
D00462,hsa5465,2,0.076948,0.068182,0.085714,1,0.0614301755419609,0.0614301755419609,0.0614301755419609
D00506,hsa5465,2,0.217949,0.166667,0.269231,1,0.12526925840366,0.12526925840366,0.12526925840366
D00554,hsa5465,2,0.1669205,0.146341,0.1875,1,0.0928416059632321,0.0928416059632321,0.0928416059632321
D00577,hsa5465,2,0.392473,0.333333,0.451613,5,0.113033678466444,0.0928416059632321,0.14240658712667
D00585,hsa5465,2,0.2217675,0.212766,0.230769,4,0.0669180212380856,0.0592770028809637,0.0770235782318696
D00586,hsa5465,2,0.272059,0.25,0.294118,1,0.0614301755419609,0.0614301755419609,0.0614301755419609
D00596,hsa5465,2,0.242935,0.225,0.26087,1,0.544391219957297,0.544391219957297,0.544391219957297
D00627,hsa5465,2,0.238562,0.222222,0.254902,1,0.544391219957297,0.544391219957297,0.544391219957297
D00690,hsa5465,2,0.219388,0.214286,0.22449,1,0.0592770028809637,0.0592770028809637,0.0592770028809637
D00730,hsa5465,2,0.4,0.3,0.5,1,0.146106237092178,0.146106237092178,0.146106237092178
D00898,hsa5465,2,0.3686635,0.285714,0.451613,1,0.0928416059632321,0.0928416059632321,0.0928416059632321
D00930,hsa5465,2,0.097619,0.095238,0.1,1,0.1632571018396,0.1632571018396,0.1632571018396
D00950,hsa5465,2,0.0376655,0.021277,0.054054,2,0.0760593044220979,0.0592770028809637,0.0928416059632321
D00951,hsa5465,2,0.1678365,0.157895,0.177778,1,0.0592770028809637,0.0592770028809637,0.0592770028809637
D00954,hsa5465,2,0.0376655,0.021277,0.054054,2,0.0760593044220979,0.0592770028809637,0.0928416059632321
D00956,hsa5465,2,0.2194475,0.195652,0.243243,1,0.0614301755419609,0.0614301755419609,0.0614301755419609
D00961,hsa5465,2,0.3173075,0.25,0.384615,1,0.0614301755419609,0.0614301755419609,0.0614301755419609
D00962,hsa5465,2,0.2483975,0.208333,0.288462,1,0.0928416059632321,0.0928416059632321,0.0928416059632321
D00965,hsa5465,2,0.215467,0.205128,0.225806,1,0.0614301755419609,0.0614301755419609,0.0614301755419609
D01115,hsa5465,2,0.1109755,0.1,0.121951,1,0.0699413282975481,0.0699413282975481,0.0699413282975481
D01132,hsa5465,2,0.421182,0.413793,0.428571,7,0.164252512823588,0.0320060487928147,0.212327748029733
D01161,hsa5465,2,0.1389655,0.137931,0.14,2,0.0944794532608107,0.0928416059632321,0.0961173005583893
D01217,hsa5465,2,0.087121,0.083333,0.090909,1,0.0592770028809637,0.0592770028809637,0.0592770028809637
D01294,hsa5465,2,0.116186,0.104167,0.128205,2,0.0760593044220979,0.0592770028809637,0.0928416059632321
D01387,hsa5465,2,0.1532495,0.150943,0.155556,1,0.0770235782318696,0.0770235782318696,0.0770235782318696
D01441,hsa5465,2,0.2360675,0.183673,0.288462,1,0.16545072083858,0.16545072083858,0.16545072083858
D01689,hsa5465,2,0.17,0.14,0.2,1,0.0770235782318696,0.0770235782318696,0.0770235782318696
D02217,hsa5465,2,0.2451975,0.186047,0.304348,2,0.0944794532608107,0.0928416059632321,0.0961173005583893
D02367,hsa5465,2,0.0376655,0.021277,0.054054,2,0.0760593044220979,0.0592770028809637,0.0928416059632321
D04066,hsa5465,2,0.225,0.2,0.25,2,0.0944794532608107,0.0928416059632321,0.0961173005583893
D05341,hsa5465,2,0.043155,0.02381,0.0625,1,0.132132232529795,0.132132232529795,0.132132232529795
D00040,hsa5468,2,0.07541,0.070175,0.080645,1,0.17143731923535,0.17143731923535,0.17143731923535
D00066,hsa5468,2,0.063885,0.050847,0.076923,2,0.08950367265133,0.0697549037809539,0.109252441521706
D00067,hsa5468,2,0.1588765,0.113208,0.204545,1,0.109252441521706,0.109252441521706,0.109252441521706
D00075,hsa5468,2,0.0572415,0.034483,0.08,1,0.0638462018276166,0.0638462018276166,0.0638462018276166
D00088,hsa5468,2,0.07049,0.048387,0.092593,1,0.0680350221098536,0.0680350221098536,0.0680350221098536
D00094,hsa5468,2,0.1045455,0.1,0.109091,9,0.145405080566448,0.0284547955771943,0.202030064177239
D00105,hsa5468,2,0.132691,0.113208,0.152174,2,0.101865746819396,0.0944790521170864,0.109252441521706
D00129,hsa5468,2,0.091694,0.078125,0.105263,1,0.182382807758855,0.182382807758855,0.182382807758855
D00143,hsa5468,2,0.043942,0.037037,0.050847,1,0.162154222095413,0.162154222095413,0.162154222095413
D00163,hsa5468,2,0.112879,0.109091,0.116667,1,0.17152843782458,0.17152843782458,0.17152843782458
D00182,hsa5468,2,0.047549,0.016667,0.078431,1,0.0697549037809539,0.0697549037809539,0.0697549037809539
D00187,hsa5468,2,0.05756,0.046154,0.068966,1,0.182382807758855,0.182382807758855,0.182382807758855
D00188,hsa5468,2,0.094868,0.080645,0.109091,1,0.182382807758855,0.182382807758855,0.182382807758855
D00211,hsa5468,2,0.104779,0.101124,0.108434,1,0.162154222095413,0.162154222095413,0.162154222095413
D00246,hsa5468,2,0.098599,0.09375,0.103448,1,0.0680350221098536,0.0680350221098536,0.0680350221098536
D00279,hsa5468,2,0.223611,0.222222,0.225,1,0.544391219957297,0.544391219957297,0.544391219957297
D00299,hsa5468,2,0.05756,0.046154,0.068966,1,0.182382807758855,0.182382807758855,0.182382807758855
D00312,hsa5468,2,0.1558905,0.103448,0.208333,1,0.109252441521706,0.109252441521706,0.109252441521706
D00316,hsa5468,2,0.1587885,0.156863,0.160714,6,0.156446211921244,0.0295084329800469,0.202030064177239
D00327,hsa5468,2,0.062736,0.05,0.075472,2,0.0865493216746613,0.0638462018276166,0.109252441521706
D00348,hsa5468,2,0.1045455,0.1,0.109091,1,0.194659564616783,0.194659564616783,0.194659564616783
D00443,hsa5468,2,0.05756,0.046154,0.068966,1,0.0667950739719785,0.0667950739719785,0.0667950739719785
D00462,hsa5468,2,0.04473,0.037736,0.051724,1,0.0638462018276166,0.0638462018276166,0.0638462018276166
D00506,hsa5468,2,0.212454,0.142857,0.282051,1,0.12510122576842,0.12510122576842,0.12510122576842
D00554,hsa5468,2,0.127462,0.109091,0.145833,1,0.109252441521706,0.109252441521706,0.109252441521706
D00565,hsa5468,2,0.257886,0.254902,0.26087,1,0.544391219957297,0.544391219957297,0.544391219957297
D00577,hsa5468,2,0.287646,0.282609,0.292683,5,0.120282047409033,0.0944790521170864,0.142440357476068
D00585,hsa5468,2,0.1634895,0.145161,0.181818,4,0.0671078004226006,0.0638462018276166,0.0697549037809539
D00586,hsa5468,2,0.133845,0.130435,0.137255,1,0.0638462018276166,0.0638462018276166,0.0638462018276166
D00690,hsa5468,2,0.136877,0.121212,0.152542,1,0.0697549037809539,0.0697549037809539,0.0697549037809539
D00730,hsa5468,2,0.2206935,0.204545,0.236842,1,0.162154222095413,0.162154222095413,0.162154222095413
D00898,hsa5468,2,0.274001,0.255319,0.292683,1,0.109252441521706,0.109252441521706,0.109252441521706
D00930,hsa5468,2,0.056626,0.045455,0.067797,1,0.182382807758855,0.182382807758855,0.182382807758855
D00950,hsa5468,2,0.055128,0.033333,0.076923,2,0.08950367265133,0.0697549037809539,0.109252441521706
D00951,hsa5468,2,0.058525,0.046875,0.070175,1,0.0697549037809539,0.0697549037809539,0.0697549037809539
D00954,hsa5468,2,0.055128,0.033333,0.076923,2,0.08950367265133,0.0697549037809539,0.109252441521706
D00956,hsa5468,2,0.150791,0.112903,0.188679,1,0.0638462018276166,0.0638462018276166,0.0638462018276166
D00961,hsa5468,2,0.238182,0.236364,0.24,1,0.0638462018276166,0.0638462018276166,0.0638462018276166
D00962,hsa5468,2,0.3476705,0.306452,0.388889,1,0.109252441521706,0.109252441521706,0.109252441521706
D00965,hsa5468,2,0.175926,0.12963,0.222222,1,0.0638462018276166,0.0638462018276166,0.0638462018276166
D01115,hsa5468,2,0.056626,0.045455,0.067797,1,0.0667950739719785,0.0667950739719785,0.0667950739719785
D01132,hsa5468,2,0.2458195,0.230769,0.26087,7,0.16070433242617,0.0295084329800469,0.202030064177239
D01161,hsa5468,2,0.1326115,0.126761,0.138462,2,0.101865746819396,0.0944790521170864,0.109252441521706
D01217,hsa5468,2,0.063885,0.050847,0.076923,1,0.0697549037809539,0.0697549037809539,0.0697549037809539
D01294,hsa5468,2,0.0403865,0.033898,0.046875,2,0.08950367265133,0.0697549037809539,0.109252441521706
D01387,hsa5468,2,0.0672315,0.056338,0.078125,1,0.0680350221098536,0.0680350221098536,0.0680350221098536
D01441,hsa5468,2,0.272378,0.171875,0.372881,1,0.17143731923535,0.17143731923535,0.17143731923535
D01689,hsa5468,2,0.0795455,0.075758,0.083333,1,0.0680350221098536,0.0680350221098536,0.0680350221098536
D02217,hsa5468,2,0.256748,0.254237,0.259259,2,0.101865746819396,0.0944790521170864,0.109252441521706
D02367,hsa5468,2,0.035185,0.033333,0.037037,2,0.08950367265133,0.0697549037809539,0.109252441521706
D04066,hsa5468,2,0.1611765,0.152542,0.169811,2,0.101865746819396,0.0944790521170864,0.109252441521706
D05341,hsa5468,2,0.1495455,0.14,0.159091,1,0.13124123054992,0.13124123054992,0.13124123054992
D00040,hsa5914,4,0.15252975,0.104167,0.190476,1,0.151815976147657,0.151815976147657,0.151815976147657
D00066,hsa5914,4,0.1374795,0.065217,0.184211,2,0.112703625975404,0.084890804176111,0.140516447774696
D00067,hsa5914,4,0.14561925,0.105263,0.25,1,0.140516447774696,0.140516447774696,0.140516447774696
D00075,hsa5914,4,0.12267975,0.044444,0.162162,1,0.0872173108056878,0.0872173108056878,0.0872173108056878
D00088,hsa5914,4,0.1139085,0.061224,0.142857,1,0.0956682219808598,0.0956682219808598,0.0956682219808598
D00105,hsa5914,4,0.14561925,0.105263,0.25,2,0.144739650358503,0.140516447774696,0.148962852942309
D00129,hsa5914,4,0.17976175,0.1,0.238095,1,0.174975639849524,0.174975639849524,0.174975639849524
D00143,hsa5914,4,0.1374795,0.065217,0.184211,1,0.167252819113473,0.167252819113473,0.167252819113473
D00163,hsa5914,4,0.15579775,0.08,0.219512,1,0.189036376549229,0.189036376549229,0.189036376549229
D00182,hsa5914,4,0.09918375,0.021277,0.128205,1,0.084890804176111,0.084890804176111,0.084890804176111
D00187,hsa5914,4,0.24547575,0.102041,0.342105,1,0.174975639849524,0.174975639849524,0.174975639849524
D00188,hsa5914,4,0.18827575,0.104167,0.25,1,0.174975639849524,0.174975639849524,0.174975639849524
D00211,hsa5914,4,0.1534625,0.125,0.197183,1,0.167252819113473,0.167252819113473,0.167252819113473
D00246,hsa5914,4,0.124955,0.075472,0.152174,1,0.0956682219808598,0.0956682219808598,0.0956682219808598
D00279,hsa5914,4,0.235015,0.085714,0.413793,1,0.201525923974561,0.201525923974561,0.201525923974561
D00299,hsa5914,4,0.25211825,0.102041,0.342105,1,0.174975639849524,0.174975639849524,0.174975639849524
D00312,hsa5914,4,0.13472275,0.093023,0.219512,1,0.140516447774696,0.140516447774696,0.140516447774696
D00327,hsa5914,4,0.13411,0.06383,0.179487,2,0.113866879290192,0.0872173108056878,0.140516447774696
D00443,hsa5914,4,0.11947875,0.057692,0.159091,1,0.0870932644100805,0.0870932644100805,0.0870932644100805
D00462,hsa5914,4,0.12537625,0.066667,0.157895,1,0.0872173108056878,0.0872173108056878,0.0872173108056878
D00506,hsa5914,4,0.09433475,0.054054,0.166667,1,0.175003406241316,0.175003406241316,0.175003406241316
D00554,hsa5914,4,0.14663725,0.1,0.27027,1,0.140516447774696,0.140516447774696,0.140516447774696
D00565,hsa5914,4,0.22240425,0.093023,0.428571,1,0.201525923974561,0.201525923974561,0.201525923974561
D00577,hsa5914,4,0.18489575,0.076923,0.40625,5,0.174213878935782,0.140516447774696,0.215258858304074
D00585,hsa5914,4,0.18105275,0.137255,0.23913,4,0.0887174003431848,0.084890804176111,0.0956682219808598
D00586,hsa5914,4,0.119658,0.051282,0.222222,1,0.0872173108056878,0.0872173108056878,0.0872173108056878
D00596,hsa5914,4,0.15443325,0.1,0.26087,1,0.194659564616783,0.194659564616783,0.194659564616783
D00627,hsa5914,4,0.15241625,0.109091,0.230769,1,0.194659564616783,0.194659564616783,0.194659564616783
D00690,hsa5914,4,0.15853,0.12963,0.22449,1,0.084890804176111,0.084890804176111,0.084890804176111
D00730,hsa5914,4,0.15352275,0.028571,0.344828,1,0.167252819113473,0.167252819113473,0.167252819113473
D00898,hsa5914,4,0.1668705,0.076923,0.363636,1,0.140516447774696,0.140516447774696,0.140516447774696
D00930,hsa5914,4,0.23953875,0.1,0.333333,1,0.174975639849524,0.174975639849524,0.174975639849524
D00950,hsa5914,4,0.102208,0.042553,0.125,2,0.112703625975404,0.084890804176111,0.140516447774696
D00951,hsa5914,4,0.1769165,0.148936,0.190476,1,0.084890804176111,0.084890804176111,0.084890804176111
D00954,hsa5914,4,0.102208,0.042553,0.125,2,0.112703625975404,0.084890804176111,0.140516447774696
D00956,hsa5914,4,0.1456915,0.106383,0.25,1,0.0872173108056878,0.0872173108056878,0.0872173108056878
D00961,hsa5914,4,0.1198805,0.02,0.317073,1,0.0872173108056878,0.0872173108056878,0.0872173108056878
D00962,hsa5914,4,0.13960275,0.103448,0.218182,1,0.140516447774696,0.140516447774696,0.140516447774696
D00965,hsa5914,4,0.12358175,0.073171,0.205128,1,0.0872173108056878,0.0872173108056878,0.0872173108056878
D01115,hsa5914,4,0.144841,0.098039,0.170213,1,0.0870932644100805,0.0870932644100805,0.0870932644100805
D01161,hsa5914,4,0.1031315,0.067797,0.178571,2,0.144739650358503,0.140516447774696,0.148962852942309
D01217,hsa5914,4,0.1374795,0.065217,0.184211,1,0.084890804176111,0.084890804176111,0.084890804176111
D01294,hsa5914,4,0.158042,0.102041,0.204545,2,0.112703625975404,0.084890804176111,0.140516447774696
D01387,hsa5914,4,0.133149,0.107143,0.150943,1,0.0956682219808598,0.0956682219808598,0.0956682219808598
D01441,hsa5914,4,0.1541375,0.084746,0.313725,1,0.151815976147657,0.151815976147657,0.151815976147657
D01689,hsa5914,4,0.15565675,0.137255,0.1875,1,0.0956682219808598,0.0956682219808598,0.0956682219808598
D02217,hsa5914,4,0.1362725,0.055556,0.304348,2,0.144739650358503,0.140516447774696,0.148962852942309
D02367,hsa5914,4,0.102208,0.042553,0.125,2,0.112703625975404,0.084890804176111,0.140516447774696
D04066,hsa5914,4,0.15653475,0.085106,0.285714,2,0.144739650358503,0.140516447774696,0.148962852942309
D05341,hsa5914,4,0.07965525,0.047619,0.111111,1,0.174741650897043,0.174741650897043,0.174741650897043
D00040,hsa5915,3,0.139881,0.104167,0.190476,1,0.171634991706759,0.171634991706759,0.171634991706759
D00066,hsa5915,3,0.121902333333333,0.065217,0.184211,2,0.113560271473003,0.0782779662622246,0.148842576683781
D00067,hsa5915,3,0.159071333333333,0.105263,0.25,1,0.148842576683781,0.148842576683781,0.148842576683781
D00075,hsa5915,3,0.109519,0.044444,0.162162,1,0.0845598171313611,0.0845598171313611,0.0845598171313611
D00088,hsa5915,3,0.104259,0.061224,0.142857,1,0.0967512260194818,0.0967512260194818,0.0967512260194818
D00105,hsa5915,3,0.159071333333333,0.105263,0.25,2,0.145393204009533,0.141943831335285,0.148842576683781
D00129,hsa5915,3,0.160317333333333,0.1,0.238095,1,0.180287371234053,0.180287371234053,0.180287371234053
D00143,hsa5915,3,0.121902333333333,0.065217,0.184211,1,0.174372335985404,0.174372335985404,0.174372335985404
D00163,hsa5915,3,0.134559666666667,0.08,0.219512,1,0.19755222821516,0.19755222821516,0.19755222821516
D00182,hsa5915,3,0.08951,0.021277,0.128205,1,0.0782779662622246,0.0782779662622246,0.0782779662622246
D00187,hsa5915,3,0.213266,0.102041,0.342105,1,0.180287371234053,0.180287371234053,0.180287371234053
D00188,hsa5915,3,0.167701,0.104167,0.25,1,0.180287371234053,0.180287371234053,0.180287371234053
D00211,hsa5915,3,0.16295,0.125,0.197183,1,0.174372335985404,0.174372335985404,0.174372335985404
D00246,hsa5915,3,0.115882,0.075472,0.152174,1,0.0967512260194818,0.0967512260194818,0.0967512260194818
D00279,hsa5915,3,0.284782,0.085714,0.413793,1,0.212327748029733,0.212327748029733,0.212327748029733
D00299,hsa5915,3,0.222122666666667,0.102041,0.342105,1,0.180287371234053,0.180287371234053,0.180287371234053
D00312,hsa5915,3,0.148622666666667,0.093023,0.219512,1,0.148842576683781,0.148842576683781,0.148842576683781
D00327,hsa5915,3,0.118984333333333,0.06383,0.179487,2,0.116701196907571,0.0845598171313611,0.148842576683781
D00348,hsa5915,3,0.505923333333333,0.146341,1,1,0.728869042945886,0.728869042945886,0.728869042945886
D00443,hsa5915,3,0.106274666666667,0.057692,0.159091,1,0.0849722432081885,0.0849722432081885,0.0849722432081885
D00462,hsa5915,3,0.114536666666667,0.066667,0.157895,1,0.0845598171313611,0.0845598171313611,0.0845598171313611
D00506,hsa5915,3,0.107761666666667,0.054054,0.166667,1,0.175534239642375,0.175534239642375,0.175534239642375
D00554,hsa5915,3,0.162183,0.1,0.27027,1,0.148842576683781,0.148842576683781,0.148842576683781
D00565,hsa5915,3,0.265531333333333,0.093023,0.428571,1,0.212327748029733,0.212327748029733,0.212327748029733
D00577,hsa5915,3,0.220886666666667,0.076923,0.40625,5,0.172695622302478,0.141943831335285,0.206061539255472
D00585,hsa5915,3,0.183432666666667,0.137255,0.23913,4,0.086140313155314,0.0782779662622246,0.0967512260194818
D00586,hsa5915,3,0.14245,0.051282,0.222222,1,0.0845598171313611,0.0845598171313611,0.0845598171313611
D00596,hsa5915,3,0.172577666666667,0.1,0.26087,1,0.202030064177239,0.202030064177239,0.202030064177239
D00627,hsa5915,3,0.166858,0.109091,0.230769,1,0.202030064177239,0.202030064177239,0.202030064177239
D00690,hsa5915,3,0.164706666666667,0.12963,0.22449,1,0.0782779662622246,0.0782779662622246,0.0782779662622246
D00730,hsa5915,3,0.195173333333333,0.028571,0.344828,1,0.174372335985404,0.174372335985404,0.174372335985404
D00898,hsa5915,3,0.196853,0.076923,0.363636,1,0.148842576683781,0.148842576683781,0.148842576683781
D00930,hsa5915,3,0.208274,0.1,0.333333,1,0.180287371234053,0.180287371234053,0.180287371234053
D00950,hsa5915,3,0.0946106666666667,0.042553,0.125,2,0.113560271473003,0.0782779662622246,0.148842576683781
D00951,hsa5915,3,0.172396666666667,0.148936,0.190476,1,0.0782779662622246,0.0782779662622246,0.0782779662622246
D00954,hsa5915,3,0.0946106666666667,0.042553,0.125,2,0.113560271473003,0.0782779662622246,0.148842576683781
D00956,hsa5915,3,0.158794333333333,0.106383,0.25,1,0.0845598171313611,0.0845598171313611,0.0845598171313611
D00961,hsa5915,3,0.153174,0.02,0.317073,1,0.0845598171313611,0.0845598171313611,0.0845598171313611
D00962,hsa5915,3,0.151654333333333,0.103448,0.218182,1,0.148842576683781,0.148842576683781,0.148842576683781
D00965,hsa5915,3,0.140385333333333,0.073171,0.205128,1,0.0845598171313611,0.0845598171313611,0.0845598171313611
D01115,hsa5915,3,0.141269333333333,0.098039,0.170213,1,0.0849722432081885,0.0849722432081885,0.0849722432081885
D01161,hsa5915,3,0.114909666666667,0.067797,0.178571,2,0.145393204009533,0.141943831335285,0.148842576683781
D01217,hsa5915,3,0.121902333333333,0.065217,0.184211,1,0.0782779662622246,0.0782779662622246,0.0782779662622246
D01294,hsa5915,3,0.156459,0.102041,0.204545,2,0.113560271473003,0.0782779662622246,0.148842576683781
D01387,hsa5915,3,0.131780333333333,0.107143,0.150943,1,0.0967512260194818,0.0967512260194818,0.0967512260194818
D01441,hsa5915,3,0.177268,0.084746,0.313725,1,0.171634991706759,0.171634991706759,0.171634991706759
D01689,hsa5915,3,0.157897,0.137255,0.1875,1,0.0967512260194818,0.0967512260194818,0.0967512260194818
D02217,hsa5915,3,0.163178,0.055556,0.304348,2,0.145393204009533,0.141943831335285,0.148842576683781
D02367,hsa5915,3,0.0946106666666667,0.042553,0.125,2,0.113560271473003,0.0782779662622246,0.148842576683781
D04066,hsa5915,3,0.180344333333333,0.085106,0.285714,2,0.145393204009533,0.141943831335285,0.148842576683781
D05341,hsa5915,3,0.06917,0.047619,0.111111,1,0.18903472256636,0.18903472256636,0.18903472256636
D00040,hsa5916,3,0.139881,0.104167,0.190476,1,0.162775816306466,0.162775816306466,0.162775816306466
D00066,hsa5916,3,0.121902333333333,0.065217,0.184211,2,0.117789057326495,0.087115914431307,0.148462200221682
D00067,hsa5916,3,0.159071333333333,0.105263,0.25,1,0.148462200221682,0.148462200221682,0.148462200221682
D00075,hsa5916,3,0.109519,0.044444,0.162162,1,0.0910417177834616,0.0910417177834616,0.0910417177834616
D00088,hsa5916,3,0.104259,0.061224,0.142857,1,0.099896408066952,0.099896408066952,0.099896408066952
D00105,hsa5916,3,0.159071333333333,0.105263,0.25,2,0.146844655720052,0.145227111218421,0.148462200221682
D00129,hsa5916,3,0.160317333333333,0.1,0.238095,1,0.18310795361604,0.18310795361604,0.18310795361604
D00143,hsa5916,3,0.121902333333333,0.065217,0.184211,1,0.160388379284729,0.160388379284729,0.160388379284729
D00163,hsa5916,3,0.134559666666667,0.08,0.219512,1,0.19161246985935,0.19161246985935,0.19161246985935
D00182,hsa5916,3,0.08951,0.021277,0.128205,1,0.087115914431307,0.087115914431307,0.087115914431307
D00187,hsa5916,3,0.213266,0.102041,0.342105,1,0.18310795361604,0.18310795361604,0.18310795361604
D00188,hsa5916,3,0.167701,0.104167,0.25,1,0.18310795361604,0.18310795361604,0.18310795361604
D00211,hsa5916,3,0.16295,0.125,0.197183,1,0.160388379284729,0.160388379284729,0.160388379284729
D00246,hsa5916,3,0.115882,0.075472,0.152174,1,0.099896408066952,0.099896408066952,0.099896408066952
D00279,hsa5916,3,0.284782,0.085714,0.413793,1,0.203272953553013,0.203272953553013,0.203272953553013
D00299,hsa5916,3,0.222122666666667,0.102041,0.342105,1,0.18310795361604,0.18310795361604,0.18310795361604
D00312,hsa5916,3,0.148622666666667,0.093023,0.219512,1,0.148462200221682,0.148462200221682,0.148462200221682
D00327,hsa5916,3,0.118984333333333,0.06383,0.179487,2,0.119751959002572,0.0910417177834616,0.148462200221682
D00348,hsa5916,3,0.505923333333333,0.146341,1,1,0.694135045382142,0.694135045382142,0.694135045382142
D00443,hsa5916,3,0.106274666666667,0.057692,0.159091,1,0.0955033020363903,0.0955033020363903,0.0955033020363903
D00462,hsa5916,3,0.114536666666667,0.066667,0.157895,1,0.0910417177834616,0.0910417177834616,0.0910417177834616
D00506,hsa5916,3,0.107761666666667,0.054054,0.166667,1,0.182370330482034,0.182370330482034,0.182370330482034
D00554,hsa5916,3,0.162183,0.1,0.27027,1,0.148462200221682,0.148462200221682,0.148462200221682
D00565,hsa5916,3,0.265531333333333,0.093023,0.428571,1,0.203272953553013,0.203272953553013,0.203272953553013
